FIPStxt,Stabr,Area_name,POVALL_2019,,,,,,,,,,,,,,,,,,,,,,,,,,
37121,NC,Mitchell ,"2,180",,,,,,,,,,,,,,,,,,,,,,,,,,
37123,NC,Montgomery ,"4,218",,,,,,,,,,,,,,,,,,,,,,,,,,
37125,NC,Moore ,"11,254",,,,,,,,,,,,,,,,,,,,,,,,,,
37127,NC,Nash ,"15,065",,,,,,,,,,,,,,,,,,,,,,,,,,
37129,NC,New Hanover ,"29,519",,,,,,,,,,,,,,,,,,,,,,,,,,
37131,NC,Northampton ,"4,042",,,,,,,,,,,,,,,,,,,,,,,,,,
37133,NC,Onslow ,"22,029",,,,,,,,,,,,,,,,,,,,,,,,,,
37135,NC,Orange ,"18,446",,,,,,,,,,,,,,,,,,,,,,,,,,
37137,NC,Pamlico ,"1,899",,,,,,,,,,,,,,,,,,,,,,,,,,
37139,NC,Pasquotank ,"5,386",,,,,,,,,,,,,,,,,,,,,,,,,,
37141,NC,Pender ,"7,117",,,,,,,,,,,,,,,,,,,,,,,,,,
37143,NC,Perquimans ,"2,007",,,,,,,,,,,,,,,,,,,,,,,,,,
37145,NC,Person ,"5,998",,,,,,,,,,,,,,,,,,,,,,,,,,
37147,NC,Pitt ,"33,512",,,,,,,,,,,,,,,,,,,,,,,,,,
37149,NC,Polk ,"2,476",,,,,,,,,,,,,,,,,,,,,,,,,,
37151,NC,Randolph ,"19,996",,,,,,,,,,,,,,,,,,,,,,,,,,
37153,NC,Richmond ,"11,234",,,,,,,,,,,,,,,,,,,,,,,,,,
37155,NC,Robeson ,"39,748",,,,,,,,,,,,,,,,,,,,,,,,,,
37157,NC,Rockingham ,"16,504",,,,,,,,,,,,,,,,,,,,,,,,,,
37159,NC,Rowan ,"19,063",,,,,,,,,,,,,,,,,,,,,,,,,,
37161,NC,Rutherford ,"12,158",,,,,,,,,,,,,,,,,,,,,,,,,,
37163,NC,Sampson ,"10,471",,,,,,,,,,,,,,,,,,,,,,,,,,
37165,NC,Scotland ,"9,168",,,,,,,,,,,,,,,,,,,,,,,,,,
37167,NC,Stanly ,"6,470",,,,,,,,,,,,,,,,,,,,,,,,,,
37169,NC,Stokes ,"5,844",,,,,,,,,,,,,,,,,,,,,,,,,,
37171,NC,Surry ,"11,338",,,,,,,,,,,,,,,,,,,,,,,,,,
37173,NC,Swain ,"2,253",,,,,,,,,,,,,,,,,,,,,,,,,,
37175,NC,Transylvania ,"4,388",,,,,,,,,,,,,,,,,,,,,,,,,,
37177,NC,Tyrrell ,861,,,,,,,,,,,,,,,,,,,,,,,,,,
37179,NC,Union ,"17,281",,,,,,,,,,,,,,,,,,,,,,,,,,
37181,NC,Vance ,"8,143",,,,,,,,,,,,,,,,,,,,,,,,,,
37183,NC,Wake ,"87,375",,,,,,,,,,,,,,,,,,,,,,,,,,
37185,NC,Warren ,"4,083",,,,,,,,,,,,,,,,,,,,,,,,,,
37187,NC,Washington ,"2,438",,,,,,,,,,,,,,,,,,,,,,,,,,
37189,NC,Watauga ,"10,793",,,,,,,,,,,,,,,,,,,,,,,,,,
37191,NC,Wayne ,"22,456",,,,,,,,,,,,,,,,,,,,,,,,,,
37193,NC,Wilkes ,"10,228",,,,,,,,,,,,,,,,,,,,,,,,,,
37195,NC,Wilson ,"17,258",,,,,,,,,,,,,,,,,,,,,,,,,,
37197,NC,Yadkin ,"5,189",,,,,,,,,,,,,,,,,,,,,,,,,,
37199,NC,Yancey ,"2,537",,,,,,,,,,,,,,,,,,,,,,,,,,
38001,ND,Adams ,232,,,,,,,,,,,,,,,,,,,,,,,,,,
38003,ND,Barnes ,977,,,,,,,,,,,,,,,,,,,,,,,,,,
38005,ND,Benson ,"1,578",,,,,,,,,,,,,,,,,,,,,,,,,,
38007,ND,Billings ,90,,,,,,,,,,,,,,,,,,,,,,,,,,
38009,ND,Bottineau ,586,,,,,,,,,,,,,,,,,,,,,,,,,,
38011,ND,Bowman ,238,,,,,,,,,,,,,,,,,,,,,,,,,,
38013,ND,Burke ,185,,,,,,,,,,,,,,,,,,,,,,,,,,
38015,ND,Burleigh ,"6,304",,,,,,,,,,,,,,,,,,,,,,,,,,
38017,ND,Cass ,"20,189",,,,,,,,,,,,,,,,,,,,,,,,,,
38019,ND,Cavalier ,336,,,,,,,,,,,,,,,,,,,,,,,,,,
38021,ND,Dickey ,494,,,,,,,,,,,,,,,,,,,,,,,,,,
38023,ND,Divide ,239,,,,,,,,,,,,,,,,,,,,,,,,,,
38025,ND,Dunn ,428,,,,,,,,,,,,,,,,,,,,,,,,,,
38027,ND,Eddy ,222,,,,,,,,,,,,,,,,,,,,,,,,,,
38029,ND,Emmons ,434,,,,,,,,,,,,,,,,,,,,,,,,,,
38031,ND,Foster ,276,,,,,,,,,,,,,,,,,,,,,,,,,,
38033,ND,Golden Valley ,206,,,,,,,,,,,,,,,,,,,,,,,,,,
38035,ND,Grand Forks ,"8,769",,,,,,,,,,,,,,,,,,,,,,,,,,
38037,ND,Grant ,337,,,,,,,,,,,,,,,,,,,,,,,,,,
38039,ND,Griggs ,207,,,,,,,,,,,,,,,,,,,,,,,,,,
38041,ND,Hettinger ,290,,,,,,,,,,,,,,,,,,,,,,,,,,
38043,ND,Kidder ,348,,,,,,,,,,,,,,,,,,,,,,,,,,
38045,ND,LaMoure ,485,,,,,,,,,,,,,,,,,,,,,,,,,,
38047,ND,Logan ,237,,,,,,,,,,,,,,,,,,,,,,,,,,
38049,ND,McHenry ,685,,,,,,,,,,,,,,,,,,,,,,,,,,
38051,ND,McIntosh ,335,,,,,,,,,,,,,,,,,,,,,,,,,,
38053,ND,McKenzie ,"1,107",,,,,,,,,,,,,,,,,,,,,,,,,,
38055,ND,McLean ,876,,,,,,,,,,,,,,,,,,,,,,,,,,
38057,ND,Mercer ,624,,,,,,,,,,,,,,,,,,,,,,,,,,
38059,ND,Morton ,"2,416",,,,,,,,,,,,,,,,,,,,,,,,,,
38061,ND,Mountrail ,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,
38063,ND,Nelson ,315,,,,,,,,,,,,,,,,,,,,,,,,,,
38065,ND,Oliver ,207,,,,,,,,,,,,,,,,,,,,,,,,,,
38067,ND,Pembina ,583,,,,,,,,,,,,,,,,,,,,,,,,,,
38069,ND,Pierce ,434,,,,,,,,,,,,,,,,,,,,,,,,,,
38071,ND,Ramsey ,"1,361",,,,,,,,,,,,,,,,,,,,,,,,,,
38073,ND,Ransom ,438,,,,,,,,,,,,,,,,,,,,,,,,,,
38075,ND,Renville ,202,,,,,,,,,,,,,,,,,,,,,,,,,,
38077,ND,Richland ,"1,904",,,,,,,,,,,,,,,,,,,,,,,,,,
38079,ND,Rolette ,"3,632",,,,,,,,,,,,,,,,,,,,,,,,,,
38081,ND,Sargent ,290,,,,,,,,,,,,,,,,,,,,,,,,,,
38083,ND,Sheridan ,219,,,,,,,,,,,,,,,,,,,,,,,,,,
38085,ND,Sioux ,"1,333",,,,,,,,,,,,,,,,,,,,,,,,,,
38087,ND,Slope ,101,,,,,,,,,,,,,,,,,,,,,,,,,,
38089,ND,Stark ,"2,622",,,,,,,,,,,,,,,,,,,,,,,,,,
38091,ND,Steele ,139,,,,,,,,,,,,,,,,,,,,,,,,,,
38093,ND,Stutsman ,"2,064",,,,,,,,,,,,,,,,,,,,,,,,,,
38095,ND,Towner ,231,,,,,,,,,,,,,,,,,,,,,,,,,,
38097,ND,Traill ,618,,,,,,,,,,,,,,,,,,,,,,,,,,
38099,ND,Walsh ,"1,221",,,,,,,,,,,,,,,,,,,,,,,,,,
38101,ND,Ward ,"5,859",,,,,,,,,,,,,,,,,,,,,,,,,,
38103,ND,Wells ,464,,,,,,,,,,,,,,,,,,,,,,,,,,
38105,ND,Williams ,"2,366",,,,,,,,,,,,,,,,,,,,,,,,,,
39001,OH,Adams ,"5,200",,,,,,,,,,,,,,,,,,,,,,,,,,
39003,OH,Allen ,"12,452",,,,,,,,,,,,,,,,,,,,,,,,,,
39005,OH,Ashland ,"6,407",,,,,,,,,,,,,,,,,,,,,,,,,,
39007,OH,Ashtabula ,"17,508",,,,,,,,,,,,,,,,,,,,,,,,,,
39009,OH,Athens ,"14,839",,,,,,,,,,,,,,,,,,,,,,,,,,
39011,OH,Auglaize ,"3,297",,,,,,,,,,,,,,,,,,,,,,,,,,
39013,OH,Belmont ,"7,355",,,,,,,,,,,,,,,,,,,,,,,,,,
39015,OH,Brown ,"5,162",,,,,,,,,,,,,,,,,,,,,,,,,,
39017,OH,Butler ,"43,439",,,,,,,,,,,,,,,,,,,,,,,,,,
39019,OH,Carroll ,"2,992",,,,,,,,,,,,,,,,,,,,,,,,,,
39021,OH,Champaign ,"2,941",,,,,,,,,,,,,,,,,,,,,,,,,,
39023,OH,Clark ,"18,960",,,,,,,,,,,,,,,,,,,,,,,,,,
39025,OH,Clermont ,"16,710",,,,,,,,,,,,,,,,,,,,,,,,,,
39027,OH,Clinton ,"6,041",,,,,,,,,,,,,,,,,,,,,,,,,,
39029,OH,Columbiana ,"12,955",,,,,,,,,,,,,,,,,,,,,,,,,,
39031,OH,Coshocton ,"4,517",,,,,,,,,,,,,,,,,,,,,,,,,,
39033,OH,Crawford ,"6,000",,,,,,,,,,,,,,,,,,,,,,,,,,
39035,OH,Cuyahoga ,"195,758",,,,,,,,,,,,,,,,,,,,,,,,,,
39037,OH,Darke ,"6,115",,,,,,,,,,,,,,,,,,,,,,,,,,
39039,OH,Defiance ,"3,264",,,,,,,,,,,,,,,,,,,,,,,,,,
39041,OH,Delaware ,"9,863",,,,,,,,,,,,,,,,,,,,,,,,,,
39043,OH,Erie ,"8,414",,,,,,,,,,,,,,,,,,,,,,,,,,
39045,OH,Fairfield ,"12,549",,,,,,,,,,,,,,,,,,,,,,,,,,
39047,OH,Fayette ,"3,777",,,,,,,,,,,,,,,,,,,,,,,,,,
39049,OH,Franklin ,"172,890",,,,,,,,,,,,,,,,,,,,,,,,,,
39051,OH,Fulton ,"2,889",,,,,,,,,,,,,,,,,,,,,,,,,,
39053,OH,Gallia ,"4,790",,,,,,,,,,,,,,,,,,,,,,,,,,
39055,OH,Geauga ,"5,083",,,,,,,,,,,,,,,,,,,,,,,,,,
39057,OH,Greene ,"15,932",,,,,,,,,,,,,,,,,,,,,,,,,,
39059,OH,Guernsey ,"5,946",,,,,,,,,,,,,,,,,,,,,,,,,,
39061,OH,Hamilton ,"116,077",,,,,,,,,,,,,,,,,,,,,,,,,,
39063,OH,Hancock ,"6,877",,,,,,,,,,,,,,,,,,,,,,,,,,
39065,OH,Hardin ,"4,078",,,,,,,,,,,,,,,,,,,,,,,,,,
39067,OH,Harrison ,"2,133",,,,,,,,,,,,,,,,,,,,,,,,,,
39069,OH,Henry ,"2,000",,,,,,,,,,,,,,,,,,,,,,,,,,
39071,OH,Highland ,"6,643",,,,,,,,,,,,,,,,,,,,,,,,,,
39073,OH,Hocking ,"4,177",,,,,,,,,,,,,,,,,,,,,,,,,,
39075,OH,Holmes ,"3,952",,,,,,,,,,,,,,,,,,,,,,,,,,
39077,OH,Huron ,"5,719",,,,,,,,,,,,,,,,,,,,,,,,,,
39079,OH,Jackson ,"5,491",,,,,,,,,,,,,,,,,,,,,,,,,,
39081,OH,Jefferson ,"10,733",,,,,,,,,,,,,,,,,,,,,,,,,,
39083,OH,Knox ,"6,664",,,,,,,,,,,,,,,,,,,,,,,,,,
39085,OH,Lake ,"18,914",,,,,,,,,,,,,,,,,,,,,,,,,,
39087,OH,Lawrence ,"9,482",,,,,,,,,,,,,,,,,,,,,,,,,,
39089,OH,Licking ,"16,038",,,,,,,,,,,,,,,,,,,,,,,,,,
39091,OH,Logan ,"4,751",,,,,,,,,,,,,,,,,,,,,,,,,,
39093,OH,Lorain ,"41,735",,,,,,,,,,,,,,,,,,,,,,,,,,
39095,OH,Lucas ,"75,402",,,,,,,,,,,,,,,,,,,,,,,,,,
39097,OH,Madison ,"3,808",,,,,,,,,,,,,,,,,,,,,,,,,,
39099,OH,Mahoning ,"40,346",,,,,,,,,,,,,,,,,,,,,,,,,,
39101,OH,Marion ,"8,736",,,,,,,,,,,,,,,,,,,,,,,,,,
39103,OH,Medina ,"9,739",,,,,,,,,,,,,,,,,,,,,,,,,,
39105,OH,Meigs ,"3,570",,,,,,,,,,,,,,,,,,,,,,,,,,
39107,OH,Mercer ,"2,710",,,,,,,,,,,,,,,,,,,,,,,,,,
39109,OH,Miami ,"9,324",,,,,,,,,,,,,,,,,,,,,,,,,,
39111,OH,Monroe ,"1,881",,,,,,,,,,,,,,,,,,,,,,,,,,
39113,OH,Montgomery ,"78,917",,,,,,,,,,,,,,,,,,,,,,,,,,
39115,OH,Morgan ,"2,236",,,,,,,,,,,,,,,,,,,,,,,,,,
39117,OH,Morrow ,"2,967",,,,,,,,,,,,,,,,,,,,,,,,,,
39119,OH,Muskingum ,"12,866",,,,,,,,,,,,,,,,,,,,,,,,,,
39121,OH,Noble ,"1,657",,,,,,,,,,,,,,,,,,,,,,,,,,
39123,OH,Ottawa ,"3,215",,,,,,,,,,,,,,,,,,,,,,,,,,
39125,OH,Paulding ,"1,816",,,,,,,,,,,,,,,,,,,,,,,,,,
39127,OH,Perry ,"5,333",,,,,,,,,,,,,,,,,,,,,,,,,,
39129,OH,Pickaway ,"6,177",,,,,,,,,,,,,,,,,,,,,,,,,,
39131,OH,Pike ,"5,191",,,,,,,,,,,,,,,,,,,,,,,,,,
39133,OH,Portage ,"18,371",,,,,,,,,,,,,,,,,,,,,,,,,,
39135,OH,Preble ,"3,602",,,,,,,,,,,,,,,,,,,,,,,,,,
39137,OH,Putnam ,"2,397",,,,,,,,,,,,,,,,,,,,,,,,,,
39139,OH,Richland ,"15,313",,,,,,,,,,,,,,,,,,,,,,,,,,
39141,OH,Ross ,"10,803",,,,,,,,,,,,,,,,,,,,,,,,,,
39143,OH,Sandusky ,"5,489",,,,,,,,,,,,,,,,,,,,,,,,,,
39145,OH,Scioto ,"15,739",,,,,,,,,,,,,,,,,,,,,,,,,,
39147,OH,Seneca ,"6,338",,,,,,,,,,,,,,,,,,,,,,,,,,
39149,OH,Shelby ,"4,374",,,,,,,,,,,,,,,,,,,,,,,,,,
39151,OH,Stark ,"46,938",,,,,,,,,,,,,,,,,,,,,,,,,,
39153,OH,Summit ,"75,226",,,,,,,,,,,,,,,,,,,,,,,,,,
39155,OH,Trumbull ,"29,809",,,,,,,,,,,,,,,,,,,,,,,,,,
39157,OH,Tuscarawas ,"10,162",,,,,,,,,,,,,,,,,,,,,,,,,,
39159,OH,Union ,"3,033",,,,,,,,,,,,,,,,,,,,,,,,,,
39161,OH,Van Wert ,"2,359",,,,,,,,,,,,,,,,,,,,,,,,,,
39163,OH,Vinton ,"2,417",,,,,,,,,,,,,,,,,,,,,,,,,,
39165,OH,Warren ,"10,308",,,,,,,,,,,,,,,,,,,,,,,,,,
39167,OH,Washington ,"6,395",,,,,,,,,,,,,,,,,,,,,,,,,,
39169,OH,Wayne ,"11,062",,,,,,,,,,,,,,,,,,,,,,,,,,
39171,OH,Williams ,"3,324",,,,,,,,,,,,,,,,,,,,,,,,,,
39173,OH,Wood ,"13,819",,,,,,,,,,,,,,,,,,,,,,,,,,
39175,OH,Wyandot ,"1,609",,,,,,,,,,,,,,,,,,,,,,,,,,
40001,OK,Adair ,"5,192",,,,,,,,,,,,,,,,,,,,,,,,,,
40003,OK,Alfalfa ,735,,,,,,,,,,,,,,,,,,,,,,,,,,
40005,OK,Atoka ,"2,493",,,,,,,,,,,,,,,,,,,,,,,,,,
40007,OK,Beaver ,557,,,,,,,,,,,,,,,,,,,,,,,,,,
40009,OK,Beckham ,"4,131",,,,,,,,,,,,,,,,,,,,,,,,,,
40011,OK,Blaine ,"1,387",,,,,,,,,,,,,,,,,,,,,,,,,,
40013,OK,Bryan ,"8,070",,,,,,,,,,,,,,,,,,,,,,,,,,
40015,OK,Caddo ,"5,502",,,,,,,,,,,,,,,,,,,,,,,,,,
40017,OK,Canadian ,"11,747",,,,,,,,,,,,,,,,,,,,,,,,,,
40019,OK,Carter ,"6,760",,,,,,,,,,,,,,,,,,,,,,,,,,
40021,OK,Cherokee ,"10,049",,,,,,,,,,,,,,,,,,,,,,,,,,
40023,OK,Choctaw ,"3,247",,,,,,,,,,,,,,,,,,,,,,,,,,
40025,OK,Cimarron ,379,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,OK,Cleveland ,"31,942",,,,,,,,,,,,,,,,,,,,,,,,,,
40029,OK,Coal ,978,,,,,,,,,,,,,,,,,,,,,,,,,,
40031,OK,Comanche ,"19,406",,,,,,,,,,,,,,,,,,,,,,,,,,
40033,OK,Cotton ,"1,042",,,,,,,,,,,,,,,,,,,,,,,,,,
40035,OK,Craig ,"2,434",,,,,,,,,,,,,,,,,,,,,,,,,,
40037,OK,Creek ,"9,655",,,,,,,,,,,,,,,,,,,,,,,,,,
40039,OK,Custer ,"4,327",,,,,,,,,,,,,,,,,,,,,,,,,,
40041,OK,Delaware ,"7,437",,,,,,,,,,,,,,,,,,,,,,,,,,
40043,OK,Dewey ,553,,,,,,,,,,,,,,,,,,,,,,,,,,
40045,OK,Ellis ,494,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,OK,Garfield ,"7,520",,,,,,,,,,,,,,,,,,,,,,,,,,
40049,OK,Garvin ,"4,267",,,,,,,,,,,,,,,,,,,,,,,,,,
40051,OK,Grady ,"6,604",,,,,,,,,,,,,,,,,,,,,,,,,,
40053,OK,Grant ,474,,,,,,,,,,,,,,,,,,,,,,,,,,
40055,OK,Greer ,"1,102",,,,,,,,,,,,,,,,,,,,,,,,,,
40057,OK,Harmon ,604,,,,,,,,,,,,,,,,,,,,,,,,,,
40059,OK,Harper ,403,,,,,,,,,,,,,,,,,,,,,,,,,,
40061,OK,Haskell ,"2,525",,,,,,,,,,,,,,,,,,,,,,,,,,
40063,OK,Hughes ,"2,511",,,,,,,,,,,,,,,,,,,,,,,,,,
40065,OK,Jackson ,"4,113",,,,,,,,,,,,,,,,,,,,,,,,,,
40067,OK,Jefferson ,"1,218",,,,,,,,,,,,,,,,,,,,,,,,,,
40069,OK,Johnston ,"2,261",,,,,,,,,,,,,,,,,,,,,,,,,,
40071,OK,Kay ,"6,812",,,,,,,,,,,,,,,,,,,,,,,,,,
40073,OK,Kingfisher ,"1,389",,,,,,,,,,,,,,,,,,,,,,,,,,
40075,OK,Kiowa ,"1,864",,,,,,,,,,,,,,,,,,,,,,,,,,
40077,OK,Latimer ,"1,753",,,,,,,,,,,,,,,,,,,,,,,,,,
40079,OK,Le Flore ,"9,848",,,,,,,,,,,,,,,,,,,,,,,,,,
40081,OK,Lincoln ,"4,799",,,,,,,,,,,,,,,,,,,,,,,,,,
40083,OK,Logan ,"5,729",,,,,,,,,,,,,,,,,,,,,,,,,,
40085,OK,Love ,"1,356",,,,,,,,,,,,,,,,,,,,,,,,,,
40087,OK,McClain ,"2,869",,,,,,,,,,,,,,,,,,,,,,,,,,
40089,OK,McCurtain ,"7,079",,,,,,,,,,,,,,,,,,,,,,,,,,
40091,OK,McIntosh ,"3,801",,,,,,,,,,,,,,,,,,,,,,,,,,
40093,OK,Major ,"1,005",,,,,,,,,,,,,,,,,,,,,,,,,,
40095,OK,Marshall ,"3,030",,,,,,,,,,,,,,,,,,,,,,,,,,
40097,OK,Mayes ,"7,166",,,,,,,,,,,,,,,,,,,,,,,,,,
40099,OK,Murray ,"2,049",,,,,,,,,,,,,,,,,,,,,,,,,,
40101,OK,Muskogee ,"14,622",,,,,,,,,,,,,,,,,,,,,,,,,,
40103,OK,Noble ,"1,346",,,,,,,,,,,,,,,,,,,,,,,,,,
40105,OK,Nowata ,"1,484",,,,,,,,,,,,,,,,,,,,,,,,,,
40107,OK,Okfuskee ,"3,010",,,,,,,,,,,,,,,,,,,,,,,,,,
40109,OK,Oklahoma ,"116,741",,,,,,,,,,,,,,,,,,,,,,,,,,
40111,OK,Okmulgee ,"6,916",,,,,,,,,,,,,,,,,,,,,,,,,,
40113,OK,Osage ,"6,758",,,,,,,,,,,,,,,,,,,,,,,,,,
40115,OK,Ottawa ,"5,569",,,,,,,,,,,,,,,,,,,,,,,,,,
40117,OK,Pawnee ,"2,449",,,,,,,,,,,,,,,,,,,,,,,,,,
40119,OK,Payne ,"16,969",,,,,,,,,,,,,,,,,,,,,,,,,,
40121,OK,Pittsburg ,"8,136",,,,,,,,,,,,,,,,,,,,,,,,,,
40123,OK,Pontotoc ,"5,087",,,,,,,,,,,,,,,,,,,,,,,,,,
40125,OK,Pottawatomie ,"10,272",,,,,,,,,,,,,,,,,,,,,,,,,,
40127,OK,Pushmataha ,"2,613",,,,,,,,,,,,,,,,,,,,,,,,,,
40129,OK,Roger Mills ,478,,,,,,,,,,,,,,,,,,,,,,,,,,
40131,OK,Rogers ,"9,458",,,,,,,,,,,,,,,,,,,,,,,,,,
40133,OK,Seminole ,"5,192",,,,,,,,,,,,,,,,,,,,,,,,,,
40135,OK,Sequoyah ,"8,864",,,,,,,,,,,,,,,,,,,,,,,,,,
40137,OK,Stephens ,"6,272",,,,,,,,,,,,,,,,,,,,,,,,,,
40139,OK,Texas ,"2,844",,,,,,,,,,,,,,,,,,,,,,,,,,
40141,OK,Tillman ,"1,420",,,,,,,,,,,,,,,,,,,,,,,,,,
40143,OK,Tulsa ,"91,457",,,,,,,,,,,,,,,,,,,,,,,,,,
40145,OK,Wagoner ,"6,639",,,,,,,,,,,,,,,,,,,,,,,,,,
40147,OK,Washington ,"6,540",,,,,,,,,,,,,,,,,,,,,,,,,,
40149,OK,Washita ,"1,343",,,,,,,,,,,,,,,,,,,,,,,,,,
40151,OK,Woods ,"1,179",,,,,,,,,,,,,,,,,,,,,,,,,,
40153,OK,Woodward ,"2,306",,,,,,,,,,,,,,,,,,,,,,,,,,
41001,OR,Baker ,"2,139",,,,,,,,,,,,,,,,,,,,,,,,,,
41003,OR,Benton ,"14,418",,,,,,,,,,,,,,,,,,,,,,,,,,
41005,OR,Clackamas ,"29,818",,,,,,,,,,,,,,,,,,,,,,,,,,
41007,OR,Clatsop ,"4,779",,,,,,,,,,,,,,,,,,,,,,,,,,
41009,OR,Columbia ,"4,444",,,,,,,,,,,,,,,,,,,,,,,,,,
41011,OR,Coos ,"9,867",,,,,,,,,,,,,,,,,,,,,,,,,,
41013,OR,Crook ,"2,627",,,,,,,,,,,,,,,,,,,,,,,,,,
41015,OR,Curry ,"3,054",,,,,,,,,,,,,,,,,,,,,,,,,,
41017,OR,Deschutes ,"18,047",,,,,,,,,,,,,,,,,,,,,,,,,,
41019,OR,Douglas ,"12,949",,,,,,,,,,,,,,,,,,,,,,,,,,
41021,OR,Gilliam ,204,,,,,,,,,,,,,,,,,,,,,,,,,,
41023,OR,Grant ,"1,088",,,,,,,,,,,,,,,,,,,,,,,,,,
41025,OR,Harney ,"1,031",,,,,,,,,,,,,,,,,,,,,,,,,,
41027,OR,Hood River ,"1,943",,,,,,,,,,,,,,,,,,,,,,,,,,
41029,OR,Jackson ,"29,613",,,,,,,,,,,,,,,,,,,,,,,,,,
41031,OR,Jefferson ,"3,546",,,,,,,,,,,,,,,,,,,,,,,,,,
41033,OR,Josephine ,"13,663",,,,,,,,,,,,,,,,,,,,,,,,,,
41035,OR,Klamath ,"11,225",,,,,,,,,,,,,,,,,,,,,,,,,,
41037,OR,Lake ,"1,259",,,,,,,,,,,,,,,,,,,,,,,,,,
41039,OR,Lane ,"52,146",,,,,,,,,,,,,,,,,,,,,,,,,,
41041,OR,Lincoln ,"7,208",,,,,,,,,,,,,,,,,,,,,,,,,,
41043,OR,Linn ,"16,161",,,,,,,,,,,,,,,,,,,,,,,,,,
41045,OR,Malheur ,"5,732",,,,,,,,,,,,,,,,,,,,,,,,,,
41047,OR,Marion ,"41,154",,,,,,,,,,,,,,,,,,,,,,,,,,
41049,OR,Morrow ,"1,465",,,,,,,,,,,,,,,,,,,,,,,,,,
41051,OR,Multnomah ,"95,902",,,,,,,,,,,,,,,,,,,,,,,,,,
41053,OR,Polk ,"7,949",,,,,,,,,,,,,,,,,,,,,,,,,,
41055,OR,Sherman ,222,,,,,,,,,,,,,,,,,,,,,,,,,,
41057,OR,Tillamook ,"3,182",,,,,,,,,,,,,,,,,,,,,,,,,,
41059,OR,Umatilla ,"10,260",,,,,,,,,,,,,,,,,,,,,,,,,,
41061,OR,Union ,"3,513",,,,,,,,,,,,,,,,,,,,,,,,,,
41063,OR,Wallowa ,875,,,,,,,,,,,,,,,,,,,,,,,,,,
41065,OR,Wasco ,"3,174",,,,,,,,,,,,,,,,,,,,,,,,,,
41067,OR,Washington ,"48,575",,,,,,,,,,,,,,,,,,,,,,,,,,
41069,OR,Wheeler ,231,,,,,,,,,,,,,,,,,,,,,,,,,,
41071,OR,Yamhill ,"10,838",,,,,,,,,,,,,,,,,,,,,,,,,,
42001,PA,Adams ,"7,548",,,,,,,,,,,,,,,,,,,,,,,,,,
42003,PA,Allegheny ,"127,238",,,,,,,,,,,,,,,,,,,,,,,,,,
42005,PA,Armstrong ,"7,076",,,,,,,,,,,,,,,,,,,,,,,,,,
42007,PA,Beaver ,"18,879",,,,,,,,,,,,,,,,,,,,,,,,,,
42009,PA,Bedford ,"4,928",,,,,,,,,,,,,,,,,,,,,,,,,,
42011,PA,Berks ,"41,916",,,,,,,,,,,,,,,,,,,,,,,,,,
42013,PA,Blair ,"17,657",,,,,,,,,,,,,,,,,,,,,,,,,,
42015,PA,Bradford ,"8,527",,,,,,,,,,,,,,,,,,,,,,,,,,
42017,PA,Bucks ,"35,075",,,,,,,,,,,,,,,,,,,,,,,,,,
42019,PA,Butler ,"14,280",,,,,,,,,,,,,,,,,,,,,,,,,,
42021,PA,Cambria ,"18,583",,,,,,,,,,,,,,,,,,,,,,,,,,
42023,PA,Cameron ,613,,,,,,,,,,,,,,,,,,,,,,,,,,
42025,PA,Carbon ,"6,198",,,,,,,,,,,,,,,,,,,,,,,,,,
42027,PA,Centre ,"22,610",,,,,,,,,,,,,,,,,,,,,,,,,,
42029,PA,Chester ,"30,184",,,,,,,,,,,,,,,,,,,,,,,,,,
42031,PA,Clarion ,"5,162",,,,,,,,,,,,,,,,,,,,,,,,,,
42033,PA,Clearfield ,"10,064",,,,,,,,,,,,,,,,,,,,,,,,,,
42035,PA,Clinton ,"4,898",,,,,,,,,,,,,,,,,,,,,,,,,,
42037,PA,Columbia ,"8,996",,,,,,,,,,,,,,,,,,,,,,,,,,
42039,PA,Crawford ,"10,129",,,,,,,,,,,,,,,,,,,,,,,,,,
42041,PA,Cumberland ,"17,269",,,,,,,,,,,,,,,,,,,,,,,,,,
42043,PA,Dauphin ,"30,942",,,,,,,,,,,,,,,,,,,,,,,,,,
42045,PA,Delaware ,"54,091",,,,,,,,,,,,,,,,,,,,,,,,,,
42047,PA,Elk ,"2,902",,,,,,,,,,,,,,,,,,,,,,,,,,
42049,PA,Erie ,"42,666",,,,,,,,,,,,,,,,,,,,,,,,,,
42051,PA,Fayette ,"21,995",,,,,,,,,,,,,,,,,,,,,,,,,,
42053,PA,Forest ,"1,196",,,,,,,,,,,,,,,,,,,,,,,,,,
42055,PA,Franklin ,"12,313",,,,,,,,,,,,,,,,,,,,,,,,,,
42057,PA,Fulton ,"1,749",,,,,,,,,,,,,,,,,,,,,,,,,,
42059,PA,Greene ,"4,708",,,,,,,,,,,,,,,,,,,,,,,,,,
42061,PA,Huntingdon ,"5,212",,,,,,,,,,,,,,,,,,,,,,,,,,
42063,PA,Indiana ,"11,048",,,,,,,,,,,,,,,,,,,,,,,,,,
42065,PA,Jefferson ,"6,962",,,,,,,,,,,,,,,,,,,,,,,,,,
42067,PA,Juniata ,"2,538",,,,,,,,,,,,,,,,,,,,,,,,,,
